,start,end,finished,random,prompt,consent,Facebook,polcon,update_polcon,informative_polcon,accurate_polcon,persuasive_polcon,like_polcon,comment_polcon,polnon,update_polnon,informative_polnon,accurate_polnon,persuasive_polnon,like_polnon,comment_polnon,apolcon,update_apolcon,informative_apolcon,accurate_apolcon,persuasive_apolcon,like_apolcon,comment_apolcon,apolnon,update_apolnon,informative_apolnon,accurate_apolnon,persuasive_apolnon,like_apolnon,comment_apolnon,update_noarticle,informative_noarticle,accurate_noarticle,persuasive_noarticle,like_noarticle,comment_noarticle,part1,part2,part3,attach1,attach2,attach3,attach4,attach5,attach6,attach7,attach8,attach9,attach10,gopstereo1,gopstereo2,gopstereo3,gopstereo4,gopstereo5,gopstereo6,gopstereo7,gopstereo8,gopstereo9,gopstereo10,gopstereo11,gopstereo12,demstereo1,demstereo2,demstereo3,demstereo4,demstereo5,demstereo6,demstereo7,demstereo8,demstereo9,demstereo10,demstereo11,demstereo12,gopvoter1,gopvoter2,gopvoter3,gopvoter4,gopvoter5,gopvoter6,gopvoter7,gopvoter8,gopvoter9,gopvoter10,gopvoter11,gopvoter12,demvoter1,demvoter2,demvoter3,demvoter4,demvoter5,demvoter6,demvoter7,demvoter8,demvoter9,demvoter10,demvoter11,demvoter12,amvoter_gop1,amvoter_gop2,amvoter_gop3,amvoter_gop4,amvoter_gop5,amvoter_gop6,amvoter_gop7,amvoter_gop8,amvoter_gop9,amvoter_gop10,amvoter_gop11,amvoter_gop12,amvoter_gop13,amvoter_dem1,amvoter_dem2,amvoter_dem3,amvoter_dem4,amvoter_dem5,amvoter_dem6,amvoter_dem7,amvoter_dem8,amvoter_dem9,amvoter_dem10,amvoter_dem11,amvoter_dem12,amvoter_dem13,interest,code,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,promptdescrip,treatarticle,IDrownum,Filename.1
489,2/16/16 13:15,2/16/16 13:19,1,6443,informative,1,1,1,,"A grand jury in Houston indicted the man, David Daleiden, behind the videos exposing Planned Parenthood and it's illegal selling of human fetal tissue.  Instead of indicting Planned Parenthood, they indicted Daleiden and he now faces up to 20 years jail time.",,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,2,2,NA,2,3,1,1,1,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,3,5,5,5,5,5,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,25,10,100,20,85,25,50,50,50,50,50,0,0,0,100,0,0,45,75,0,50,50,50,50,2,1,outputinformative_1_489,1,42,94.88,88.3,13.15,70.57,21,33.33,66.67,38.1,7.14,4.76,0,0,0,2.38,2.38,2.38,7.14,14.29,2.38,4.76,4.76,0,4.76,2.38,0,0,2.38,0,2.38,2.38,0,0,0,0,14.29,4.76,0,0,4.76,2.38,0,0,0,0,0,2.38,2.38,2.38,0,0,2.38,2.38,0,0,0,11.9,4.76,4.76,2.38,0,0,0,4.76,0,14.29,0,7.14,7.14,0,2.38,0,2.38,0,0,0,0,0,0,0,0,14.29,4.76,7.14,0,0,0,0,0,0,2.38,0,0,outputinformative,1,489,outputinformative_1_489
490,2/16/16 14:37,2/16/16 14:44,1,7085,statusupdate,1,1,NA,,,,,,,1,Figured the planned parenthood footage was a hoax. People need to stop associating the organization with killing and instead remember the help it provides specifically to new and young parents. ,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,1,3,1,1,1,3,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,81,70,81,89,13,53,86,69,68,39,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,outputstatusupdate_2_490,1,30,95.54,90.87,23.51,1.03,15,40,93.33,43.33,3.33,0,0,0,0,0,0,3.33,13.33,10,3.33,6.67,6.67,0,10,6.67,0,0,0,0,3.33,0,3.33,0,3.33,0,16.67,6.67,0,0,0,16.67,6.67,0,3.33,0,3.33,3.33,0,0,0,0,0,0,0,0,0,20,13.33,3.33,3.33,0,3.33,6.67,6.67,0,10,0,0,10,6.67,0,0,0,0,3.33,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,outputstatusupdate,2,490,outputstatusupdate_2_490
491,2/16/16 15:02,2/16/16 15:12,1,3681,persuasive,1,1,NA,,,,,,,NA,,,,,,,1,,,,"My oldest child is now 20 years old, and while for most of her childhood I didn't have the ability to ""plug in"" that I do now, I can say that her childhood passed by way to quickly. I make it a point to limit my phone time when I am with my other children.  This time is so precious, and ends way too soon. When you are spending time with your children make sure you are really spending time with your children.  Also, in general, phone use should only be allowed for emergencies during dinner time.",,,NA,,,,,,,,,,,,,2,2,NA,1,3,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,3,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,65,10,15,30,55,30,55,75,50,50,50,10,0,15,80,65,10,35,40,5,75,50,50,50,3,1,outputpersuasive_3_491,1,97,16.71,69.7,98.43,64.85,19.4,13.4,96.91,59.79,19.59,14.43,8.25,0,4.12,2.06,0,5.15,2.06,13.4,11.34,10.31,7.22,1.03,17.53,3.09,2.06,2.06,1.03,1.03,2.06,2.06,0,0,0,0,13.4,0,0,2.06,0,10.31,0,4.12,1.03,1.03,1.03,3.09,3.09,0,3.09,0,1.03,0,0,0,1.03,7.22,0,2.06,5.15,0,0,2.06,15.46,1.03,25.77,2.06,5.15,19.59,0,0,0,2.06,0,0,0,0,0,0,0,0,13.4,5.15,5.15,0,0,0,0,0,2.06,1.03,0,0,outputpersuasive,3,491,outputpersuasive_3_491
492,2/16/16 16:08,2/16/16 16:12,1,8820,informative,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,I think Planned Parenthood should not receive funding because I do not like what I have been hearing about some of their practices lately. I have a lot of questions as to how this money has been used and I am also not a proponent of most abortions (Pro-Life for the most part). ,,,,,3,NA,3,2,4,1,1,1,3,1,1,1,1,2,5,4,5,4,5,3,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,26,20,70,20,50,89,30,80,85,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputinformative_5_492,1,53,24.44,17.27,36.1,61.55,26.5,20.75,94.34,60.38,15.09,11.32,9.43,0,0,0,1.89,3.77,5.66,13.21,13.21,7.55,9.43,3.77,18.87,5.66,5.66,3.77,0,9.43,1.89,1.89,0,0,0,0,7.55,1.89,0,0,0,22.64,3.77,5.66,1.89,9.43,0,3.77,1.89,0,1.89,0,3.77,0,3.77,1.89,0,5.66,1.89,3.77,0,0,0,5.66,11.32,0,3.77,1.89,0,3.77,1.89,0,0,3.77,0,0,0,0,0,0,0,0,9.43,3.77,0,0,0,0,0,1.89,0,0,3.77,0,outputinformative,5,492,outputinformative_5_492
493,2/16/16 18:26,2/16/16 18:35,1,7789,statusupdate,1,1,1,This is so wrong. Planned Parenthood needs to be shut down. I think all the women who have their babies murdered do not deserve to be women and they should never be allowed to have children. There needs to be consequences for these murderers of innocent helpless babies. If a women wants to have an abortion then there should be a law that requires them to be sterilized to where they can't conceive ever again.,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,2,1,NA,2,1,2,3,3,4,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,100,80,40,50,100,60,0,0,80,20,80,30,20,0,20,60,50,0,20,40,20,10,0,90,20,1,1,outputstatusupdate_1_493,1,75,26.4,74.76,1.59,1,15,18.67,96,64,12,6.67,1.33,0,0,0,5.33,5.33,5.33,13.33,17.33,9.33,5.33,4,24,2.67,0,2.67,0,1.33,6.67,1.33,5.33,0,2.67,1.33,16,4,0,4,0,18.67,1.33,2.67,8,1.33,4,4,0,0,0,0,1.33,0,1.33,1.33,0,12,1.33,1.33,6.67,0,2.67,0,21.33,2.67,9.33,0,4,5.33,2.67,0,0,0,0,2.67,0,0,0,0,0,0,8,6.67,0,0,0,0,0,0,0,1.33,0,0,outputstatusupdate,1,493,outputstatusupdate_1_493
494,2/16/16 21:17,2/16/16 21:45,1,4648,accurate,1,1,NA,,,,,,,1,,,"A Houston grand jury investigating undercover video footage alleging Planned Parenthood sold fetal tissue to researchers for a profit in violation of federal law found no wrongdoing by Planned Parenthood.   The grand jury however indicted 2 anti-abortion activists involved in making the videos.  David Daleiden, founder of the Center for Medical Progress, was indicted on a felony charge of tampering with a governmental record and a misdemeanor count related to purchasing human organs. Sandra Merritt, was also indicted on a charge of tampering with a governmental record. It's the first time anyone in the group has been charged criminally since the release of the videos. alleged that Planned Parenthood sold fetal tissue to researchers for a profit in violation of federal law. Planned Parenthood officials have denied any wrongdoing and have said the videos were misleadingly edited. The videos prompted numerous investigations of Planned Parenthood by Republican-led committees in Congress and by GOP-led state governments",,,,NA,,,,,,,NA,,,,,,,,,,,,,2,2,NA,2,3,2,2,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,2,2,3,3,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,65,40,10,60,90,70,98,85,50,40,50,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_2_494,1,158,99,71.55,3.53,36.94,19.75,34.81,75.95,37.34,1.9,0,0,0,0,0,0,1.9,10.76,16.46,5.06,1.27,3.16,0.63,8.86,1.9,0,0,1.27,1.27,5.7,3.16,2.53,0,1.27,0,6.96,3.16,0,0,0,6.33,1.27,3.16,0,1.27,0,0.63,3.8,3.16,0.63,0,1.27,0,1.27,0.63,0,15.82,3.8,5.06,5.7,1.27,0,6.96,2.53,0,8.23,1.27,5.06,1.9,8.86,3.16,0,4.43,0,0,0,0,0,0,0,0,8.86,4.43,1.9,0,0,0,0,1.9,0,0.63,0,0,outputaccurate,2,494,outputaccurate_2_494
495,2/16/16 23:46,2/16/16 23:53,1,7982,like,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,"Planned Parenthood absolutely should receive federal funding. It is the primary source of healthcare for many people. It provides education, disease prevention and treatment at an affordable cost.",,3,NA,2,2,2,2,2,2,3,2,2,2,3,5,4,3,4,3,3,3,4,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,30,50,10,5,40,54,7,15,20,10,30,20,2,1,40,80,5,5,50,20,0,20,10,30,20,2,1,outputlike_5_495,1,28,88.66,92.33,1,25.77,9.33,50,85.71,39.29,7.14,0,0,0,0,0,0,7.14,7.14,10.71,7.14,3.57,3.57,0,7.14,3.57,0,0,0,3.57,0,0,0,0,0,0,14.29,3.57,0,0,0,10.71,0,3.57,3.57,0,3.57,0,0,0,0,0,3.57,0,3.57,0,0,14.29,3.57,3.57,3.57,0,3.57,0,7.14,0,7.14,3.57,3.57,3.57,3.57,0,0,10.71,0,0,3.57,0,0,3.57,0,0,14.29,10.71,3.57,0,0,0,0,0,0,0,0,0,outputlike,5,495,outputlike_5_495
496,2/16/16 23:46,2/17/16 0:29,1,7275,statusupdate,1,1,1,"Stand with David. The law is supposed to protect these babies, and we now live in a country that protects the clinics more than the people trying to seek the truth. ",,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,1,2,1,1,1,3,2,1,1,1,4,3,4,4,4,3,3,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,20,20,8,15,50,45,10,30,50,40,80,80,10,1,5,30,60,15,35,40,5,50,20,70,80,2,1,outputstatusupdate_1_496,1,31,99,83.34,8.87,83.22,15.5,16.13,90.32,51.61,9.68,3.23,0,3.23,0,0,0,6.45,16.13,16.13,3.23,3.23,3.23,0,12.9,6.45,6.45,0,0,3.23,3.23,3.23,0,0,0,0,9.68,3.23,0,0,0,12.9,0,0,0,6.45,3.23,3.23,0,0,0,0,6.45,0,6.45,0,0,16.13,3.23,3.23,3.23,0,6.45,3.23,9.68,0,9.68,0,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,9.68,6.45,3.23,0,0,0,0,0,0,0,0,0,outputstatusupdate,1,496,outputstatusupdate_1_496
497,2/17/16 0:25,2/17/16 0:31,1,4547,comment,1,1,NA,,,,,,,1,,,,,,"That there was a case in TX (surrounding a video) and it was found that Planned parenthood didn't do any wrong doing, but some guy was indicted for messing with Govt. records related to buying human organs. another person, a woman was also charged, and it's bad news bears for them (20 years). It's the 1st time anybody has been charged since some videos surfaced about PP allegedly selling fetal tissue and they are currently off the hook. The video has caused a ruckess to say the least.",NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,52,53,53,52,51,51,54,56,54,53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,outputcomment_2_497,1,88,62.85,78.69,11,3.73,17.6,18.18,78.41,48.86,10.23,2.27,0,0,0,0,2.27,7.95,9.09,10.23,14.77,3.41,5.68,1.14,18.18,2.27,1.14,0,1.14,5.68,2.27,0,2.27,0,0,0,11.36,1.14,1.14,1.14,1.14,11.36,2.27,2.27,0,4.55,0,2.27,4.55,3.41,1.14,0,0,0,0,0,0,4.55,1.14,1.14,0,0,2.27,7.95,9.09,0,9.09,0,4.55,4.55,0,3.41,0,2.27,0,0,0,0,0,0,0,0,17.05,5.68,3.41,0,0,0,0,0,0,3.41,4.55,0,outputcomment,2,497,outputcomment_2_497
498,2/17/16 9:47,2/17/16 9:56,1,3325,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,"I believe that Planned Parenthood should receive federal funding because they provide health care services for women, including those with low or no income. People may have issues with some of the services that are provided and if that is the case, those issues should be addressed separately. Planned Parenthood provides necessary services for woman that need it, and should be funded and regulated just like any other public healthcare facility.",,,,3,NA,3,1,3,1,1,2,3,2,1,2,4,5,5,5,5,4,5,3,5,5,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,30,96,95,75,40,75,80,90,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_NA_498,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputaccurate,NA,498,outputaccurate_NA_498
499,2/17/16 10:50,2/17/16 11:05,1,5254,persuasive,1,1,NA,,,,,,,1,,,,"The grand jury of Houston has found planned parenthood not at fault regarding allegations of selling human fetal tissues.The anti abortion activists were then subsequently indicted for fraudulently posing as buyers of human fetal tissue and obstruction of government records. David Daleiden, and Sandra Merritt will be serving 20 years in prison.",,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,1,1,4,1,4,4,4,1,1,4,5,5,1,5,5,5,5,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,70,80,30,20,80,90,20,50,60,60,80,30,5,10,20,90,50,25,70,80,5,60,40,60,70,1,1,outputpersuasive_2_499,1,53,94.49,57.49,9.72,61.55,26.5,33.96,64.15,37.74,0,0,0,0,0,0,0,0,3.77,16.98,7.55,1.89,7.55,1.89,11.32,3.77,1.89,0,1.89,0,5.66,3.77,1.89,0,0,0,5.66,1.89,0,0,0,3.77,1.89,0,0,0,0,1.89,0,0,0,0,1.89,0,1.89,1.89,0,9.43,1.89,1.89,3.77,0,1.89,3.77,3.77,3.77,9.43,0,3.77,5.66,1.89,0,0,3.77,0,0,0,0,0,0,0,0,7.55,5.66,1.89,0,0,0,0,0,0,0,0,0,outputpersuasive,2,499,outputpersuasive_2_499
500,2/17/16 11:04,2/17/16 11:14,1,3608,comment,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,,"I agree that being distracted by cell phones could harm the development of very young children. Children mimic what they see. Like the old saying monkey see, monkey do. But, it is confusing as to how rats have anything to do with the situation.",,,,,,,1,1,NA,3,3,2,3,3,4,4,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75,0,0,100,100,100,0,100,40,100,100,100,0,0,0,100,0,0,35,95,0,40,45,100,100,2,1,outputcomment_4_500,1,44,62.85,75.24,2.4,3.73,11,15.91,90.91,56.82,13.64,4.55,2.27,0,0,0,2.27,9.09,6.82,15.91,13.64,4.55,6.82,0,20.45,4.55,4.55,4.55,0,0,9.09,2.27,4.55,2.27,0,0,11.36,0,0,0,0,13.64,2.27,2.27,2.27,4.55,0,2.27,9.09,4.55,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,13.64,0,4.55,0,0,4.55,2.27,0,0,0,4.55,0,2.27,0,0,2.27,0,0,13.64,9.09,4.55,0,0,0,0,0,0,0,0,0,outputcomment,4,500,outputcomment_4_500
501,2/17/16 12:32,2/17/16 12:43,1,4304,informative,1,1,NA,,,,,,,NA,,,,,,,1,,we need to learn how to commutative with are kids we forgot that are kids was not asked to be brought into it world so we did to find the time and make a real afford to spend time with me,,,,,NA,,,,,,,,,,,,,2,2,NA,2,4,4,2,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,5,2,3,2,5,4,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,50,74,28,55,1,89,53,2,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputinformative_3_501,1,41,59.67,92.82,40.2,25.77,41,4.88,92.68,60.98,14.63,9.76,2.44,7.32,0,0,0,4.88,4.88,19.51,12.2,4.88,7.32,2.44,31.71,0,0,2.44,0,0,0,0,0,0,0,0,14.63,0,0,0,0,14.63,4.88,4.88,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,7.32,7.32,0,0,0,0,12.2,19.51,0,12.2,2.44,4.88,4.88,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputinformative,3,501,outputinformative_3_501
502,2/17/16 15:34,2/17/16 15:44,1,8722,accurate,1,1,NA,,,,,,,1,,,"I saw the videos of the David Daleiden formerly from the Center for Medical Progress, visited the Planned Parenthood rep. I was appalled by the rep offering to sell the aborted fetus in tact for a profit. I thought this was  very shocking statement. I was disgusted that this can happen in today's world. There were a lot of voices against the actions of the PP rep because the act was illegal. Well, the courts turned it around on the person that went under cover to catch the rep offering to traffic body parts and whole fetuses. It is more disturbing that the court would be against the bringing to light the illegal activity of Planned Parenthood. It is also terrible that this activity is supported by government funding. I cannot believe the court is trying to find fault with the people that have made the videos. It was not police entrapment. ",,,,NA,,,,,,,NA,,,,,,,,,,,,,2,1,NA,3,1,2,4,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,4,4,4,2,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,60,25,25,50,10,50,75,75,25,62,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_2_502,1,152,92.84,39.61,29.47,5.09,15.2,23.03,84.87,53.29,11.18,3.29,3.29,0,0,0,0,7.89,13.16,14.47,9.87,3.29,1.97,1.32,17.11,1.97,1.32,0,0,1.97,5.92,1.97,3.95,0.66,0,0,4.61,1.32,0,0,0,8.55,2.63,1.32,0.66,1.32,0,2.63,3.29,2.63,0.66,0,1.32,0.66,0.66,0,0,7.24,1.32,2.63,1.97,0.66,0.66,8.55,8.55,0,9.87,3.95,4.61,1.32,1.97,1.32,0,1.97,0,0,0.66,0,0,0,0.66,0,8.55,6.58,1.32,0,0,0,0,0,0,0.66,0,0,outputaccurate,2,502,outputaccurate_2_502
503,2/18/16 0:34,2/18/16 0:43,1,7443,persuasive,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,I think it is time to put down the cell phones and pay more attention to the children. What are we teaching them disconnection that's what if the article is correct then we are harming our children and it is abuse in a way and neglect. We want healthy happy kids that will function properly in society and have compassion empathy and love not this dummy box that shows no emotion and takes away from human interaction. ,,,,,,,,,1,2,NA,3,2,3,2,2,3,3,2,3,2,4,3,3,3,4,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,85,50,90,0,45,85,55,10,55,95,80,0,0,40,75,90,50,55,55,30,15,40,95,80,2,1,outputpersuasive_4_503,1,77,31.44,94.04,13.15,25.77,25.67,22.08,92.21,54.55,18.18,7.79,1.3,5.19,0,0,1.3,10.39,5.19,9.09,10.39,0,10.39,2.6,16.88,3.9,1.3,2.6,0,1.3,11.69,5.19,5.19,0,2.6,1.3,18.18,0,0,0,0,7.79,2.6,0,2.6,1.3,1.3,2.6,2.6,1.3,1.3,0,1.3,0,0,0,0,18.18,10.39,0,6.49,1.3,0,0,12.99,2.6,10.39,1.3,6.49,2.6,2.6,0,0,1.3,0,0,1.3,1.3,0,0,0,0,5.19,3.9,0,0,0,0,0,0,0,1.3,0,0,outputpersuasive,4,503,outputpersuasive_4_503
504,2/18/16 8:45,2/18/16 8:52,1,7589,informative,1,1,NA,,,,,,,NA,,,,,,,1,,"Parents seem to be a little more connected to their phones these days and it's hampering their relationship with their children. Instead of giving their kids their full undivided attention, they're multitasking with playing with the kids while on the phone when they should be putting the phones down.",,,,,NA,,,,,,,,,,,,,1,2,NA,2,3,3,2,2,4,3,3,3,3,4,3,3,3,3,3,4,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,70,20,70,20,40,10,50,40,30,30,50,10,5,20,70,10,5,60,60,30,40,40,70,70,2,1,outputinformative_3_504,1,49,72.22,99,46.05,91.78,24.5,22.45,91.84,57.14,16.33,12.24,0,0,0,0,12.24,4.08,8.16,16.33,10.2,4.08,6.12,0,16.33,4.08,2.04,2.04,0,2.04,4.08,4.08,0,0,0,0,32.65,2.04,0,0,0,8.16,4.08,0,2.04,2.04,0,2.04,6.12,0,6.12,0,0,0,0,0,0,8.16,4.08,0,4.08,0,0,0,10.2,0,16.33,2.04,8.16,6.12,0,2.04,0,0,0,0,0,0,0,0,0,0,10.2,4.08,2.04,0,0,0,0,0,0,4.08,0,0,outputinformative,3,504,outputinformative_3_504
505,2/18/16 9:27,2/18/16 9:34,1,5120,like,1,1,1,,,,,The idea that Planned Parenthood has done anything wrong is nonsense. The videos were edited in such a way that they painted PP as the evil doers that the video makers wished them to be. The person who made the videos is indeed at fault. Planned Parenthood did nothing wrong and does not engage in the sale of fetal tissue or baby body parts. The article is written in an inflammatory way so as to make PP seem like the bad guys in this case. The video maker was the criminal for creating false and misleading videos.,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,2,1,3,1,3,1,3,1,1,1,1,5,5,5,5,5,4,3,4,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,90,40,90,80,40,55,80,5,80,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputlike_1_505,1,97,87.89,69.7,3.76,1.48,16.17,14.43,88.66,52.58,8.25,2.06,0,0,0,0,2.06,6.19,13.4,12.37,10.31,3.09,6.19,2.06,16.49,5.15,3.09,1.03,0,0,7.22,2.06,5.15,0,0,0,9.28,3.09,1.03,0,1.03,14.43,2.06,6.19,1.03,3.09,2.06,2.06,5.15,5.15,0,0,2.06,1.03,1.03,0,0,10.31,2.06,3.09,1.03,0,4.12,7.22,8.25,0,7.22,0,7.22,0,2.06,5.15,0,1.03,0,0,1.03,0,0,1.03,0,0,6.19,6.19,0,0,0,0,0,0,0,0,0,0,outputlike,1,505,outputlike_1_505
506,2/18/16 11:34,2/18/16 11:39,1,3316,statusupdate,1,1,1,I'd like to see more solid evidence about the matter instead of vague facts and conclusions. ,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,3,NA,3,1,2,1,1,1,1,1,1,1,1,5,5,5,3,5,5,5,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,50,30,20,90,60,20,50,30,70,50,50,20,10,50,70,80,10,40,80,50,70,30,50,50,3,1,outputstatusupdate_1_506,1,16,92.84,10.58,74.76,25.77,16,18.75,87.5,50,6.25,6.25,6.25,0,0,0,0,0,6.25,25,6.25,12.5,6.25,0,12.5,12.5,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,31.25,12.5,0,0,6.25,6.25,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,0,0,6.25,0,0,outputstatusupdate,1,506,outputstatusupdate_1_506
